Druck Unsicherheit Kanal0 Kanal1 Kanal2 Kanal3 Kanal4 Kanal5 Kanal6 Kanal7 Kanal8 Kanal9 Kanal10 Kanal11 Kanal12 Kanal13 Kanal14 Kanal15 Kanal16 Kanal17 Kanal18 Kanal19 Kanal20 Kanal21 Kanal22 Kanal23 Kanal24 Kanal25 Kanal26 Kanal27 Kanal28 Kanal29 Kanal30 Kanal31 Kanal32 Kanal33 Kanal34 Kanal35 Kanal36 Kanal37 Kanal38 Kanal39 Kanal40 Kanal41 Kanal42 Kanal43
1998.79786 7.19988254 10241.0 14806.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42418.0 42398.0 42429.0 42771.0 42513.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32135.0 38458.0 63687.0 15219.0 32458.0 25551.0 61996.0 43605.0
1998.74334 7.19983067 10241.0 14809.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42415.0 42399.0 42429.0 42770.0 42513.0 42657.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32354.0 38458.0 63687.0 15219.0 32458.0 25551.0 2213.0 43605.0
1998.55475 7.1998177 10241.0 14812.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42418.0 42400.0 42427.0 42770.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32573.0 38458.0 63687.0 15219.0 32458.0 25551.0 24705.0 43605.0
1998.65332 7.19987201 10241.0 14815.0 801.0 596.0 581.0 565.0 309.0 30.0 6.0 48.0 42417.0 42399.0 42429.0 42773.0 42514.0 42660.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32792.0 38455.0 63687.0 15219.0 32458.0 25551.0 50794.0 43605.0
1998.61154 7.19987215 10241.0 14818.0 801.0 596.0 581.0 564.0 308.0 30.0 6.0 48.0 42415.0 42400.0 42429.0 42770.0 42513.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33011.0 38455.0 63687.0 15219.0 32458.0 25551.0 33261.0 43605.0
1998.53583 7.19981905 10241.0 14821.0 801.0 596.0 581.0 565.0 308.0 31.0 6.0 48.0 42418.0 42400.0 42429.0 42771.0 42514.0 42657.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33230.0 38458.0 63687.0 15219.0 32458.0 25551.0 314.0 43605.0
1998.56083 7.19988649 10241.0 14824.0 801.0 596.0 581.0 565.0 308.0 31.0 6.0 48.0 42418.0 42401.0 42429.0 42772.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33449.0 38458.0 63687.0 15219.0 32458.0 25551.0 56388.0 43605.0
1998.51103 7.19990434 10241.0 14827.0 801.0 596.0 581.0 565.0 308.0 31.0 6.0 48.0 42417.0 42402.0 42429.0 42772.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33668.0 38458.0 63687.0 15219.0 32458.0 25551.0 2594.0 43605.0
1998.65192 7.1998601 10241.0 14830.0 801.0 596.0 581.0 565.0 308.0 31.0 6.0 48.0 42418.0 42401.0 42430.0 42773.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33887.0 38458.0 63687.0 15219.0 32458.0 25551.0 60934.0 43605.0
1998.76256 7.19989795 10241.0 14833.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42415.0 42400.0 42429.0 42773.0 42514.0 42658.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34106.0 38458.0 63687.0 15219.0 32458.0 25551.0 53599.0 43605.0
1998.83048 7.19994201 10241.0 14836.0 801.0 596.0 581.0 564.0 308.0 30.0 6.0 48.0 42418.0 42401.0 42429.0 42773.0 42513.0 42660.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34325.0 38455.0 63687.0 15219.0 32458.0 25551.0 42040.0 43605.0
1998.84973 7.19983372 10241.0 14839.0 801.0 596.0 581.0 564.0 309.0 30.0 6.0 48.0 42417.0 42402.0 42429.0 42771.0 42514.0 42658.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34544.0 38455.0 63687.0 15219.0 32458.0 25551.0 25596.0 43605.0
1998.92408 7.19986193 10241.0 14842.0 801.0 596.0 581.0 564.0 309.0 30.0 6.0 48.0 42417.0 42401.0 42430.0 42772.0 42514.0 42658.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34763.0 38455.0 63687.0 15219.0 32458.0 25551.0 17639.0 43605.0
1998.91013 7.19989031 10241.0 14845.0 800.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42418.0 42400.0 42430.0 42772.0 42514.0 42658.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34982.0 38458.0 63687.0 15219.0 32458.0 25551.0 5152.0 43605.0
1998.75133 7.19984652 10241.0 14848.0 801.0 596.0 581.0 565.0 308.0 30.0 6.0 48.0 42417.0 42400.0 42431.0 42773.0 42514.0 42659.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35201.0 38455.0 63687.0 15219.0 32458.0 25551.0 30935.0 43605.0
1998.78088 7.19987124 10241.0 14851.0 801.0 596.0 581.0 565.0 308.0 30.0 6.0 48.0 42417.0 42401.0 42430.0 42773.0 42514.0 42658.0 54946.0 54934.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35420.0 38455.0 63687.0 15219.0 32458.0 25551.0 44713.0 43605.0
1998.61917 7.19985385 10241.0 14854.0 801.0 596.0 581.0 564.0 308.0 30.0 7.0 48.0 42418.0 42401.0 42430.0 42773.0 42514.0 42658.0 54946.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35639.0 38455.0 63687.0 15219.0 32458.0 25551.0 30212.0 43605.0
1998.62182 7.19984987 10241.0 14857.0 801.0 596.0 581.0 565.0 308.0 30.0 6.0 48.0 42418.0 42402.0 42430.0 42773.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35858.0 38455.0 63687.0 15219.0 32458.0 25551.0 43995.0 43605.0
1998.49123 7.19983876 10241.0 14860.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42418.0 42401.0 42430.0 42773.0 42514.0 42657.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36077.0 38458.0 63687.0 15219.0 32458.0 25551.0 59265.0 43605.0
1998.57284 7.19986361 10241.0 14863.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42418.0 42401.0 42430.0 42773.0 42514.0 42658.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36296.0 38458.0 63687.0 15219.0 32458.0 25551.0 10438.0 43605.0
1998.56921 7.19988177 10241.0 14866.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42420.0 42400.0 42429.0 42773.0 42516.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36515.0 38458.0 63687.0 15219.0 32458.0 25551.0 52027.0 43605.0
1998.63903 7.19989414 10241.0 14869.0 801.0 596.0 581.0 564.0 309.0 30.0 6.0 48.0 42418.0 42401.0 42429.0 42773.0 42514.0 42659.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36734.0 38455.0 63687.0 15219.0 32458.0 25551.0 1527.0 43605.0
1998.6394 7.19983889 10241.0 14872.0 801.0 596.0 581.0 564.0 308.0 30.0 6.0 48.0 42418.0 42400.0 42430.0 42774.0 42514.0 42659.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36953.0 38455.0 63687.0 15219.0 32458.0 25551.0 64778.0 43605.0
1998.53759 7.19980534 10241.0 14875.0 801.0 596.0 581.0 564.0 308.0 30.0 6.0 48.0 42418.0 42398.0 42430.0 42773.0 42514.0 42658.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37172.0 38455.0 63687.0 15219.0 32458.0 25551.0 35049.0 43605.0
1998.53776 7.19986499 10241.0 14878.0 801.0 596.0 581.0 565.0 308.0 30.0 7.0 48.0 42418.0 42400.0 42429.0 42772.0 42513.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37391.0 38455.0 63687.0 15219.0 32458.0 25551.0 50139.0 43605.0
1998.4794 7.19984104 10241.0 14881.0 801.0 596.0 581.0 565.0 308.0 31.0 7.0 48.0 42417.0 42402.0 42429.0 42770.0 42513.0 42659.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37610.0 38455.0 63687.0 15219.0 32458.0 25551.0 25733.0 43605.0
1998.55645 7.19984119 10241.0 14884.0 801.0 596.0 581.0 565.0 308.0 30.0 6.0 48.0 42417.0 42402.0 42429.0 42772.0 42514.0 42658.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37829.0 38455.0 63687.0 15219.0 32458.0 25551.0 57900.0 43605.0
1998.65733 7.19986589 10241.0 14887.0 801.0 596.0 581.0 565.0 309.0 30.0 6.0 48.0 42418.0 42402.0 42431.0 42770.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38048.0 38455.0 63687.0 15219.0 32458.0 25551.0 48827.0 43605.0
1998.59211 7.19983844 10241.0 14890.0 801.0 596.0 581.0 565.0 309.0 30.0 6.0 48.0 42418.0 42399.0 42430.0 42770.0 42513.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38267.0 38455.0 63687.0 15219.0 32458.0 25551.0 35006.0 43605.0
1998.52785 7.19984073 10241.0 14893.0 801.0 596.0 581.0 565.0 309.0 30.0 6.0 48.0 42418.0 42400.0 42429.0 42773.0 42513.0 42657.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38486.0 38455.0 63687.0 15219.0 32458.0 25551.0 51270.0 43605.0
1998.53836 7.19988239 10241.0 14896.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42415.0 42402.0 42429.0 42772.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38705.0 38458.0 63687.0 15219.0 32458.0 25551.0 6134.0 43605.0
1998.46743 7.19980304 10241.0 14899.0 801.0 596.0 581.0 565.0 308.0 31.0 6.0 48.0 42418.0 42401.0 42429.0 42770.0 42513.0 42657.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38924.0 38458.0 63687.0 15219.0 32458.0 25551.0 1443.0 43605.0
1998.36919 7.19978642 10241.0 14902.0 801.0 596.0 581.0 564.0 308.0 30.0 6.0 48.0 42415.0 42402.0 42427.0 42770.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39143.0 38455.0 63687.0 15219.0 32458.0 25551.0 55405.0 43605.0
1998.53259 7.19981694 10241.0 14905.0 801.0 596.0 581.0 565.0 308.0 30.0 7.0 48.0 42418.0 42398.0 42429.0 42772.0 42512.0 42657.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39362.0 38455.0 63687.0 15219.0 32458.0 25551.0 42496.0 43605.0
1998.36189 7.1997994 10241.0 14908.0 801.0 596.0 581.0 565.0 308.0 30.0 6.0 48.0 42418.0 42401.0 42427.0 42773.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39581.0 38455.0 63687.0 15219.0 32458.0 25551.0 2561.0 43605.0
1998.51163 7.19989261 10241.0 14911.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42417.0 42400.0 42429.0 42773.0 42514.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39800.0 38458.0 63687.0 15219.0 32458.0 25551.0 1082.0 43605.0
1998.48498 7.19987689 10241.0 14914.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42417.0 42401.0 42429.0 42773.0 42513.0 42657.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40019.0 38458.0 63687.0 15219.0 32458.0 25551.0 24396.0 43605.0
1998.66784 7.19989213 10241.0 14917.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42418.0 42402.0 42429.0 42772.0 42513.0 42657.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40238.0 38458.0 63687.0 15219.0 32458.0 25551.0 43525.0 43605.0
1998.81044 7.19983235 10241.0 14920.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 42418.0 42401.0 42429.0 42772.0 42512.0 42658.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40457.0 38458.0 63687.0 15219.0 32458.0 25551.0 17858.0 43605.0
2998.78865 7.29991522 10241.0 15170.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46327.0 46309.0 46340.0 46678.0 46422.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58707.0 38458.0 63687.0 15219.0 32458.0 25551.0 39799.0 43605.0
2998.77569 7.29990762 10241.0 15173.0 801.0 596.0 581.0 565.0 309.0 30.0 6.0 48.0 46327.0 46306.0 46338.0 46678.0 46421.0 46565.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58926.0 38455.0 63687.0 15219.0 32458.0 25551.0 13797.0 43605.0
2998.76332 7.29990404 10241.0 15176.0 801.0 596.0 581.0 565.0 309.0 31.0 7.0 48.0 46325.0 46309.0 46340.0 46677.0 46420.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59145.0 38455.0 63687.0 15219.0 32458.0 25551.0 35295.0 43605.0
2998.83786 7.29988704 10241.0 15179.0 801.0 596.0 581.0 565.0 310.0 30.0 6.0 48.0 46327.0 46308.0 46338.0 46677.0 46420.0 46565.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59364.0 38455.0 63687.0 15219.0 32458.0 25551.0 10193.0 43605.0
2998.72077 7.29986639 10241.0 15182.0 801.0 596.0 581.0 565.0 309.0 30.0 6.0 48.0 46327.0 46309.0 46338.0 46678.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59583.0 38455.0 63687.0 15219.0 32458.0 25551.0 45705.0 43605.0
2998.72828 7.29984889 10241.0 15185.0 801.0 596.0 581.0 565.0 309.0 30.0 6.0 48.0 46325.0 46309.0 46338.0 46677.0 46421.0 46564.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59802.0 38455.0 63687.0 15219.0 32458.0 25551.0 49708.0 43605.0
2998.64176 7.29983728 10241.0 15188.0 800.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46327.0 46308.0 46338.0 46677.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60021.0 38458.0 63687.0 15219.0 32458.0 25551.0 56410.0 43605.0
2998.63714 7.29984768 10241.0 15191.0 801.0 596.0 581.0 565.0 308.0 31.0 6.0 48.0 46326.0 46307.0 46341.0 46677.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60240.0 38458.0 63687.0 15219.0 32458.0 25551.0 62433.0 43605.0
2998.64036 7.29990254 10241.0 15194.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46326.0 46306.0 46338.0 46677.0 46420.0 46564.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60459.0 38458.0 63687.0 15219.0 32458.0 25551.0 29271.0 43605.0
2998.59208 7.29985361 10241.0 15197.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46327.0 46306.0 46338.0 46679.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60678.0 38458.0 63687.0 15219.0 32458.0 25551.0 40170.0 43605.0
2998.67809 7.29987314 10241.0 15200.0 801.0 596.0 581.0 565.0 309.0 30.0 7.0 48.0 46327.0 46306.0 46338.0 46677.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60897.0 38455.0 63687.0 15219.0 32458.0 25551.0 22310.0 43605.0
2998.68339 7.29988976 10241.0 15203.0 801.0 596.0 581.0 565.0 310.0 31.0 6.0 48.0 46325.0 46306.0 46338.0 46677.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61116.0 38458.0 63687.0 15219.0 32458.0 25551.0 48728.0 43605.0
2998.72658 7.29986077 10241.0 15206.0 801.0 596.0 581.0 565.0 310.0 31.0 6.0 48.0 46326.0 46306.0 46338.0 46677.0 46421.0 46565.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61335.0 38458.0 63687.0 15219.0 32458.0 25551.0 50907.0 43605.0
2998.60111 7.29983974 10241.0 15209.0 801.0 596.0 581.0 565.0 309.0 31.0 7.0 48.0 46327.0 46306.0 46338.0 46677.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61554.0 38455.0 63687.0 15219.0 32458.0 25551.0 50833.0 43605.0
2998.63923 7.29985695 10241.0 15211.0 801.0 596.0 581.0 564.0 308.0 30.0 6.0 48.0 46325.0 46308.0 46338.0 46678.0 46420.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61700.0 38455.0 63687.0 15219.0 32458.0 25551.0 41149.0 43605.0
2998.64724 7.29979837 10241.0 15214.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46327.0 46305.0 46338.0 46677.0 46421.0 46568.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61919.0 38458.0 63687.0 15219.0 32458.0 25551.0 16627.0 43605.0
2998.66742 7.29989341 10241.0 15217.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46327.0 46306.0 46338.0 46677.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62138.0 38458.0 63687.0 15219.0 32458.0 25551.0 2198.0 43605.0
2998.64605 7.29987359 10241.0 15220.0 801.0 596.0 581.0 565.0 308.0 30.0 6.0 48.0 46326.0 46308.0 46338.0 46677.0 46421.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62357.0 38455.0 63687.0 15219.0 32458.0 25551.0 10622.0 43605.0
2998.60281 7.29985378 10241.0 15223.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46327.0 46306.0 46338.0 46677.0 46418.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62576.0 38458.0 63687.0 15219.0 32458.0 25551.0 51343.0 43605.0
2998.55664 7.29983132 10241.0 15226.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46327.0 46308.0 46337.0 46677.0 46418.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62795.0 38458.0 63687.0 15219.0 32458.0 25551.0 25894.0 43605.0
2998.53435 7.2998231 10241.0 15229.0 801.0 596.0 581.0 565.0 310.0 31.0 6.0 48.0 46326.0 46308.0 46338.0 46677.0 46418.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63014.0 38458.0 63687.0 15219.0 32458.0 25551.0 21446.0 43605.0
2998.5494 7.29989267 10241.0 15232.0 801.0 596.0 581.0 565.0 310.0 31.0 6.0 48.0 46326.0 46306.0 46338.0 46677.0 46420.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63233.0 38458.0 63687.0 15219.0 32458.0 25551.0 3049.0 43605.0
2998.58293 7.29981606 10241.0 15235.0 801.0 596.0 581.0 565.0 309.0 30.0 7.0 48.0 46329.0 46306.0 46338.0 46677.0 46419.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63452.0 38455.0 63687.0 15219.0 32458.0 25551.0 1314.0 43605.0
2998.58293 7.29981606 10241.0 15235.0 801.0 596.0 581.0 565.0 309.0 30.0 7.0 48.0 46329.0 46306.0 46338.0 46677.0 46419.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63452.0 38455.0 63687.0 15219.0 32458.0 25551.0 1314.0 43605.0
2998.37855 7.29984491 10241.0 15241.0 801.0 596.0 581.0 565.0 309.0 31.0 6.0 48.0 46326.0 46306.0 46337.0 46677.0 46420.0 46565.0 54946.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63890.0 38458.0 63687.0 15219.0 32458.0 25551.0 63017.0 43605.0
