Druck Unsicherheit Kanal0 Kanal1 Kanal2 Kanal3 Kanal4 Kanal5 Kanal6 Kanal7 Kanal8 Kanal9 Kanal10 Kanal11 Kanal12 Kanal13 Kanal14 Kanal15 Kanal16 Kanal17 Kanal18 Kanal19 Kanal20 Kanal21 Kanal22 Kanal23 Kanal24 Kanal25 Kanal26 Kanal27 Kanal28 Kanal29 Kanal30 Kanal31 Kanal32 Kanal33 Kanal34 Kanal35 Kanal36 Kanal37 Kanal38 Kanal39 Kanal40 Kanal41 Kanal42 Kanal43
4996.85001 7.49969022 10241.0 16038.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54157.0 54130.0 54166.0 54500.0 54246.0 54394.0 54945.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56535.0 38459.0 63687.0 15219.0 32458.0 25551.0 60256.0 43605.0
4996.80156 7.49968183 10241.0 16041.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 54157.0 54130.0 54166.0 54500.0 54245.0 54394.0 54944.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56754.0 38456.0 63687.0 15219.0 32458.0 25551.0 57284.0 43605.0
4996.68503 7.49962423 10241.0 16044.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 54157.0 54130.0 54167.0 54501.0 54245.0 54391.0 54945.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56973.0 38456.0 63687.0 15219.0 32458.0 25551.0 5850.0 43605.0
4996.76341 7.49965541 10241.0 16047.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 54155.0 54130.0 54165.0 54500.0 54245.0 54391.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57192.0 38459.0 63687.0 15219.0 32458.0 25551.0 65420.0 43605.0
4996.68467 7.49966295 10241.0 16050.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54155.0 54130.0 54165.0 54500.0 54244.0 54391.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57411.0 38456.0 63687.0 15219.0 32458.0 25551.0 39013.0 43605.0
4996.64927 7.49966104 10241.0 16053.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54157.0 54127.0 54165.0 54498.0 54244.0 54390.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57630.0 38456.0 63687.0 15219.0 32458.0 25551.0 35086.0 43605.0
4996.45567 7.49958665 10241.0 16056.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54155.0 54130.0 54164.0 54498.0 54245.0 54390.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57849.0 38459.0 63687.0 15219.0 32458.0 25551.0 47982.0 43605.0
4996.39261 7.4997206 10241.0 16059.0 801.0 596.0 581.0 565.0 311.0 31.0 6.0 48.0 54157.0 54130.0 54165.0 54501.0 54245.0 54390.0 54944.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58068.0 38456.0 63687.0 15219.0 32458.0 25551.0 13028.0 43605.0
4996.27984 7.49960844 10241.0 16062.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54154.0 54127.0 54165.0 54501.0 54245.0 54390.0 54945.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58287.0 38459.0 63687.0 15219.0 32458.0 25551.0 9376.0 43605.0
4996.27376 7.49965637 10241.0 16065.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 54154.0 54130.0 54165.0 54498.0 54245.0 54390.0 54945.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58506.0 38456.0 63687.0 15219.0 32458.0 25551.0 34618.0 43605.0
4996.44625 7.49968288 10241.0 16068.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 54154.0 54130.0 54165.0 54501.0 54244.0 54390.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58725.0 38456.0 63687.0 15219.0 32458.0 25551.0 50703.0 43605.0
4996.42545 7.49963939 10241.0 16071.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 54155.0 54130.0 54165.0 54500.0 54245.0 54391.0 54945.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58944.0 38456.0 63687.0 15219.0 32458.0 25551.0 50655.0 43605.0
4996.61011 7.49971368 10241.0 16074.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54154.0 54127.0 54165.0 54501.0 54245.0 54391.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59163.0 38459.0 63687.0 15219.0 32458.0 25551.0 61094.0 43605.0
4996.54156 7.49965055 10241.0 16077.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54155.0 54129.0 54165.0 54501.0 54242.0 54391.0 54945.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59382.0 38456.0 63687.0 15219.0 32458.0 25551.0 44753.0 43605.0
4996.44089 7.49966976 10241.0 16080.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54155.0 54129.0 54165.0 54498.0 54245.0 54390.0 54945.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59601.0 38459.0 63687.0 15219.0 32458.0 25551.0 48931.0 43605.0
4996.38182 7.49960553 10241.0 16083.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 54154.0 54127.0 54164.0 54500.0 54244.0 54390.0 54946.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59820.0 38456.0 63687.0 15219.0 32458.0 25551.0 62946.0 43605.0
4996.19448 7.49957077 10241.0 16087.0 801.0 596.0 581.0 565.0 311.0 31.0 7.0 48.0 54154.0 54130.0 54164.0 54498.0 54242.0 54391.0 54946.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60112.0 38455.0 63687.0 15219.0 32458.0 25551.0 16060.0 43605.0
4996.07193 7.49958112 10241.0 16090.0 801.0 596.0 581.0 565.0 311.0 31.0 7.0 48.0 54154.0 54127.0 54162.0 54498.0 54242.0 54391.0 54945.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60331.0 38455.0 63687.0 15219.0 32458.0 25551.0 25663.0 43605.0
4996.07736 7.49969709 10241.0 16093.0 801.0 596.0 581.0 565.0 311.0 31.0 7.0 48.0 54154.0 54130.0 54165.0 54498.0 54245.0 54390.0 54944.0 54933.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60550.0 38455.0 63687.0 15219.0 32458.0 25551.0 7435.0 43605.0
4996.20724 7.49963758 10241.0 16096.0 800.0 596.0 581.0 565.0 312.0 31.0 6.0 48.0 54155.0 54129.0 54162.0 54498.0 54244.0 54390.0 54945.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60769.0 38458.0 63687.0 15219.0 32458.0 25551.0 61035.0 43605.0
4996.47313 7.49969203 10241.0 16099.0 801.0 596.0 581.0 565.0 311.0 31.0 7.0 48.0 54154.0 54127.0 54162.0 54495.0 54242.0 54393.0 54944.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60988.0 38455.0 63687.0 15219.0 32458.0 25551.0 27439.0 43605.0
4996.47313 7.49969203 10241.0 16099.0 801.0 596.0 581.0 565.0 311.0 31.0 7.0 48.0 54154.0 54127.0 54162.0 54495.0 54242.0 54393.0 54944.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60988.0 38455.0 63687.0 15219.0 32458.0 25551.0 27439.0 43605.0
4996.21588 7.49956333 10241.0 16105.0 801.0 596.0 581.0 565.0 311.0 31.0 6.0 48.0 54154.0 54129.0 54162.0 54498.0 54241.0 54389.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61426.0 38458.0 63687.0 15219.0 32458.0 25551.0 41101.0 43605.0
4995.83709 7.49956128 10241.0 16108.0 801.0 596.0 581.0 565.0 310.0 31.0 6.0 48.0 54155.0 54127.0 54162.0 54497.0 54242.0 54389.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61645.0 38458.0 63687.0 15219.0 32458.0 25551.0 27088.0 43605.0
5999.54939 7.60001022 10241.0 16356.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58065.0 58103.0 58434.0 58181.0 58327.0 54943.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14213.0 38459.0 63687.0 15219.0 32458.0 25551.0 46331.0 43605.0
5999.69393 7.60000636 10241.0 16359.0 801.0 596.0 581.0 565.0 312.0 31.0 6.0 48.0 58094.0 58066.0 58102.0 58434.0 58181.0 58330.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14432.0 38456.0 63687.0 15219.0 32458.0 25551.0 11063.0 43605.0
5999.77344 7.59994809 10241.0 16362.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58065.0 58102.0 58434.0 58182.0 58330.0 54941.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14651.0 38459.0 63687.0 15219.0 32458.0 25551.0 9106.0 43605.0
5999.93581 7.60003597 10241.0 16365.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58094.0 58065.0 58101.0 58436.0 58182.0 58330.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14870.0 38459.0 63687.0 15219.0 32458.0 25551.0 26958.0 43605.0
5999.91649 7.6000169 10241.0 16368.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58066.0 58102.0 58436.0 58181.0 58330.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15089.0 38459.0 63687.0 15219.0 32458.0 25551.0 21031.0 43605.0
5999.95387 7.59998414 10241.0 16371.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58066.0 58102.0 58437.0 58181.0 58330.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15308.0 38456.0 63687.0 15219.0 32458.0 25551.0 63225.0 43605.0
5999.98665 7.59996035 10241.0 16374.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58066.0 58102.0 58434.0 58181.0 58330.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15527.0 38456.0 63687.0 15219.0 32458.0 25551.0 2114.0 43605.0
5999.88413 7.5999849 10241.0 16377.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58066.0 58106.0 58436.0 58184.0 58330.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15746.0 38456.0 63687.0 15219.0 32458.0 25551.0 23602.0 43605.0
5999.84747 7.5999676 10241.0 16380.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58065.0 58101.0 58434.0 58181.0 58330.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15965.0 38459.0 63687.0 15219.0 32458.0 25551.0 7502.0 43605.0
5999.90404 7.60004356 10241.0 16383.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58094.0 58066.0 58101.0 58436.0 58181.0 58331.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16184.0 38459.0 63687.0 15219.0 32458.0 25551.0 8462.0 43605.0
5999.96513 7.59999964 10241.0 16386.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58094.0 58066.0 58102.0 58434.0 58181.0 58331.0 54941.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16403.0 38459.0 63687.0 15219.0 32458.0 25551.0 11375.0 43605.0
6000.04798 7.59999215 10241.0 16389.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58095.0 58066.0 58106.0 58434.0 58181.0 58330.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16622.0 38459.0 63687.0 15219.0 32458.0 25551.0 36713.0 43605.0
6000.04685 7.59995348 10241.0 16392.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58095.0 58066.0 58103.0 58434.0 58184.0 58331.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16841.0 38459.0 63687.0 15219.0 32458.0 25551.0 40402.0 43605.0
5999.87608 7.59994933 10241.0 16395.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58095.0 58068.0 58103.0 58434.0 58181.0 58330.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17060.0 38456.0 63687.0 15219.0 32458.0 25551.0 40658.0 43605.0
5999.82458 7.60004041 10241.0 16398.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58094.0 58066.0 58103.0 58434.0 58182.0 58333.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17279.0 38456.0 63687.0 15219.0 32458.0 25551.0 27665.0 43605.0
5999.98593 7.60002696 10241.0 16401.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58095.0 58066.0 58102.0 58434.0 58181.0 58331.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17498.0 38459.0 63687.0 15219.0 32458.0 25551.0 8310.0 43605.0
5999.90922 7.59998166 10241.0 16404.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58094.0 58066.0 58106.0 58436.0 58181.0 58333.0 54943.0 54929.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17717.0 38459.0 63687.0 15219.0 32458.0 25551.0 47534.0 43605.0
5999.93032 7.60003426 10241.0 16407.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58095.0 58066.0 58105.0 58437.0 58182.0 58333.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17936.0 38456.0 63687.0 15219.0 32458.0 25551.0 53010.0 43605.0
5999.93002 7.60003697 10241.0 16410.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58095.0 58065.0 58106.0 58434.0 58184.0 58333.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18155.0 38456.0 63687.0 15219.0 32458.0 25551.0 35043.0 43605.0
6000.04452 7.59999354 10241.0 16413.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58065.0 58106.0 58436.0 58181.0 58333.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18374.0 38459.0 63687.0 15219.0 32458.0 25551.0 52240.0 43605.0
6000.01228 7.59997694 10241.0 16416.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58094.0 58066.0 58102.0 58436.0 58181.0 58330.0 54943.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18593.0 38459.0 63687.0 15219.0 32458.0 25551.0 58741.0 43605.0
5999.89992 7.59997871 10241.0 16419.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58066.0 58105.0 58434.0 58181.0 58333.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18812.0 38459.0 63687.0 15219.0 32458.0 25551.0 59124.0 43605.0
5999.79204 7.59996202 10241.0 16422.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58066.0 58102.0 58436.0 58181.0 58333.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19031.0 38459.0 63687.0 15219.0 32458.0 25551.0 28123.0 43605.0
5999.84694 7.60002167 10241.0 16425.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58095.0 58066.0 58103.0 58436.0 58181.0 58331.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19250.0 38459.0 63687.0 15219.0 32458.0 25551.0 16624.0 43605.0
5999.91244 7.60000536 10241.0 16428.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58095.0 58066.0 58103.0 58437.0 58181.0 58330.0 54945.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19469.0 38456.0 63687.0 15219.0 32458.0 25551.0 36337.0 43605.0
6000.02903 7.59999449 10241.0 16431.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58094.0 58065.0 58103.0 58437.0 58184.0 58331.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19688.0 38459.0 63687.0 15219.0 32458.0 25551.0 64325.0 43605.0
6000.10502 7.59999201 10241.0 16434.0 801.0 596.0 581.0 565.0 311.0 31.0 6.0 48.0 58094.0 58066.0 58103.0 58436.0 58184.0 58334.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19907.0 38456.0 63687.0 15219.0 32458.0 25551.0 23702.0 43605.0
6000.15736 7.60005366 10241.0 16437.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58066.0 58105.0 58437.0 58185.0 58333.0 54941.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20126.0 38459.0 63687.0 15219.0 32458.0 25551.0 48026.0 43605.0
6000.23705 7.60000698 10241.0 16440.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58095.0 58069.0 58103.0 58437.0 58185.0 58331.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20345.0 38456.0 63687.0 15219.0 32458.0 25551.0 37932.0 43605.0
6000.27436 7.60001905 10241.0 16443.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58095.0 58069.0 58103.0 58436.0 58181.0 58333.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20564.0 38456.0 63687.0 15219.0 32458.0 25551.0 45582.0 43605.0
6000.2408 7.60002558 10241.0 16446.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58066.0 58106.0 58434.0 58181.0 58333.0 54941.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20783.0 38459.0 63687.0 15219.0 32458.0 25551.0 64828.0 43605.0
6000.15831 7.59999888 10241.0 16449.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58094.0 58066.0 58103.0 58434.0 58181.0 58331.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21002.0 38459.0 63687.0 15219.0 32458.0 25551.0 4751.0 43605.0
6000.12195 7.60002954 10241.0 16452.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58066.0 58103.0 58434.0 58181.0 58333.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21221.0 38459.0 63687.0 15219.0 32458.0 25551.0 30058.0 43605.0
5999.92609 7.60005052 10241.0 16455.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58066.0 58103.0 58434.0 58182.0 58331.0 54943.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21440.0 38459.0 63687.0 15219.0 32458.0 25551.0 56982.0 43605.0
5999.80795 7.59995195 10241.0 16458.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58066.0 58103.0 58436.0 58181.0 58331.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21659.0 38459.0 63687.0 15219.0 32458.0 25551.0 41197.0 43605.0
5999.70305 7.59998624 10241.0 16461.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58068.0 58101.0 58434.0 58182.0 58333.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21878.0 38459.0 63687.0 15219.0 32458.0 25551.0 20003.0 43605.0
5999.72636 7.59998428 10241.0 16464.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58094.0 58066.0 58102.0 58433.0 58181.0 58331.0 54943.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22097.0 38456.0 63687.0 15219.0 32458.0 25551.0 22974.0 43605.0
5999.61793 7.59996025 10241.0 16467.0 801.0 596.0 581.0 565.0 311.0 32.0 6.0 48.0 58093.0 58066.0 58102.0 58434.0 58181.0 58330.0 54942.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22316.0 38456.0 63687.0 15219.0 32458.0 25551.0 25304.0 43605.0
5999.70794 7.59994204 10241.0 16470.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58095.0 58064.0 58102.0 58433.0 58185.0 58330.0 54944.0 54930.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22535.0 38459.0 63687.0 15219.0 32458.0 25551.0 43256.0 43605.0
5999.6683 7.59999172 10241.0 16473.0 801.0 596.0 581.0 565.0 312.0 32.0 6.0 48.0 58093.0 58065.0 58102.0 58434.0 58181.0 58330.0 54944.0 54932.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 4095.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22754.0 38456.0 63687.0 15219.0 32458.0 25551.0 5242.0 43605.0
